time (Julian Date),tsi_1au (W/m^2),instrument_accuracy_1au (W/m^2),instrument_precision_1au (W/m^2),solar_standard_deviation_1au (W/m^2),measurement_uncertainty_1au (W/m^2),tsi_true_earth (W/m^2),instrument_accuracy_true_earth (W/m^2),instrument_precision_true_earth (W/m^2),solar_standard_deviation_true_earth (W/m^2),measurement_uncertainty_true_earth (W/m^2),avg_measurement_date (Julian Date),std_dev_measurement_date (days)
2455787.0,1361.2864,0.4902,0.0068,0.04855,0.4926,1326.0936,0.4775,0.0068,0.1285,0.4945,2455787.000271,0.2903
2455788.0,1361.209,0.4902,0.0068,0.05869,0.4937,1326.4867,0.4777,0.0068,0.1227,0.4932,2455788.01726,0.2815
2455789.0,1361.2011,0.4902,0.0068,0.04947,0.4927,1326.9355,0.4778,0.0068,0.1493,0.5006,2455788.993316,0.2918
2455790.0,1361.2348,0.4902,0.0068,0.04708,0.4924,1327.4736,0.478,0.0068,0.1373,0.4973,2455790.058102,0.2625
2455791.0,1361.2745,0.4902,0.0068,0.05004,0.4927,1327.9626,0.4782,0.0068,0.1331,0.4964,2455790.992797,0.2906
2455792.0,1361.1369,0.4901,0.0068,0.05833,0.4936,1328.3196,0.4783,0.0068,0.1169,0.4924,2455791.997479,0.2862
2455793.0,1360.9994,0.4902,0.0068,0.06744,0.4948,1328.6781,0.4786,0.0068,0.1222,0.494,2455792.989609,0.2961
2455794.0,1360.9415,0.4902,0.0068,0.0507,0.4928,1329.1269,0.4788,0.0068,0.1421,0.4994,2455793.991225,0.2889
2455795.0,1360.8751,0.4902,0.0068,0.04436,0.4922,1329.575,0.4789,0.0068,0.154,0.5031,2455794.990715,0.2904
2455796.0,1360.8412,0.4902,0.0068,0.05455,0.4932,1330.0702,0.4791,0.0068,0.1571,0.5042,2455796.002423,0.2907
2455797.0,1361.0167,0.4902,0.0068,0.08156,0.497,1330.8028,0.4794,0.0068,0.2082,0.5226,2455797.056949,0.2583
2455798.0,1361.2083,0.4903,0.0068,0.0692,0.4952,1331.5104,0.4796,0.0068,0.2062,0.5221,2455798.015762,0.2804
2455799.0,1361.3907,0.4904,0.0068,0.07541,0.4961,1332.2948,0.4799,0.0068,0.2056,0.5221,2455799.11076,0.2645
2455800.0,1361.4585,0.4904,0.0068,0.04942,0.4929,1332.8496,0.4801,0.0068,0.1686,0.5088,2455799.975649,0.2906
2455801.0,1361.3652,0.4904,0.0068,0.07317,0.4958,1333.3477,0.4803,0.0068,0.1329,0.4983,2455800.999249,0.2913
2455802.0,1361.212,0.4903,0.0068,0.05904,0.4939,1333.7873,0.4804,0.0068,0.1416,0.5009,2455802.002065,0.2853
2455803.0,1361.1279,0.4903,0.0068,0.04764,0.4926,1334.3101,0.4806,0.0068,0.1756,0.5117,2455803.009908,0.289
2455804.0,1361.184,0.4903,0.0068,0.04975,0.4928,1335.0255,0.4809,0.0068,0.1627,0.5077,2455804.086802,0.2546
2455805.0,1361.0942,0.4903,0.0068,0.05396,0.4932,1335.5061,0.481,0.0068,0.1617,0.5075,2455804.995996,0.2852
2455806.0,1361.0568,0.4903,0.0068,0.05179,0.493,1336.1007,0.4813,0.0068,0.2064,0.5237,2455805.988423,0.3027
2455807.0,1361.0596,0.4903,0.0068,0.04927,0.4927,1336.7588,0.4815,0.0068,0.1998,0.5213,2455807.001861,0.2882
2455808.0,1361.1003,0.4903,0.0068,0.0596,0.4939,1337.4537,0.4818,0.0068,0.2092,0.5252,2455807.999701,0.2954
2455809.0,1361.0794,0.4904,0.0068,0.06492,0.4947,1338.1018,0.4821,0.0068,0.175,0.5129,2455809.005342,0.298
2455810.0,1361.0281,0.4904,0.0068,0.05338,0.4933,1338.7117,0.4823,0.0068,0.1722,0.5122,2455809.987717,0.2777
2455811.0,1360.9984,0.4904,0.0068,0.05725,0.4937,1339.0375,0.4825,0.0068,0.05649,0.4858,2455810.512252,0.0086
2455812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455812.0,0.0
2455813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455813.0,0.0
2455814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455814.0,0.0
2455815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455815.0,0.0
2455816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455816.0,0.0
2455817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455817.0,0.0
2455818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455818.0,0.0
2455819.0,1360.9915,0.4904,0.0068,0.06188,0.4943,1345.0281,0.4846,0.0068,0.1358,0.5033,2455819.128187,0.2267
2455820.0,1360.9297,0.4903,0.0068,0.0483,0.4927,1345.5951,0.4848,0.0068,0.2143,0.5301,2455820.013608,0.2984
2455821.0,1361.0087,0.4904,0.0068,0.06387,0.4945,1346.4039,0.4851,0.0068,0.2596,0.5502,2455821.040077,0.2982
2455822.0,1361.0798,0.4904,0.0068,0.05159,0.4931,1347.1566,0.4854,0.0068,0.2058,0.5272,2455821.995242,0.2846
2455823.0,1361.0836,0.4904,0.0068,0.0504,0.493,1347.8732,0.4856,0.0068,0.2253,0.5354,2455822.989057,0.2869
2455824.0,1361.2188,0.4906,0.0068,0.06112,0.4944,1348.7327,0.4861,0.0068,0.2539,0.5484,2455823.995816,0.2926
2455825.0,1361.3352,0.4906,0.0068,0.05928,0.4942,1349.6232,0.4864,0.0068,0.2244,0.5357,2455825.065863,0.2564
2455826.0,1361.4722,0.4907,0.0068,0.06123,0.4945,1350.4689,0.4867,0.0068,0.2244,0.5359,2455826.039887,0.2771
2455827.0,1361.4912,0.4907,0.0068,0.06173,0.4945,1351.2171,0.487,0.0068,0.1908,0.523,2455827.034355,0.2885
2455828.0,1361.2297,0.4906,0.0068,0.1012,0.5009,1351.6686,0.4871,0.0068,0.1271,0.5035,2455827.997126,0.2806
2455829.0,1360.87,0.4905,0.0068,0.12,0.5049,1352.0351,0.4873,0.0068,0.1175,0.5012,2455828.96984,0.2869
2455830.0,1360.5413,0.4903,0.0068,0.08564,0.4978,1352.4851,0.4874,0.0068,0.1581,0.5124,2455830.004926,0.295
2455831.0,1360.3217,0.4903,0.0068,0.05627,0.4935,1353.0283,0.4876,0.0068,0.1933,0.5246,2455831.010654,0.2913
2455832.0,1360.2811,0.4902,0.0068,0.04645,0.4924,1353.7917,0.4879,0.0068,0.2105,0.5314,2455832.062046,0.2677
2455833.0,1360.3346,0.4903,0.0068,0.0576,0.4936,1354.5767,0.4882,0.0068,0.2485,0.5478,2455833.010404,0.2816
2455834.0,1360.4939,0.4903,0.0068,0.07575,0.4961,1355.491,0.4885,0.0068,0.2853,0.5657,2455833.98126,0.2843
2455835.0,1360.654,0.4904,0.0068,0.05942,0.494,1356.4706,0.4889,0.0068,0.2582,0.5528,2455835.026656,0.2893
2455836.0,1360.7626,0.4904,0.0068,0.08477,0.4977,1357.3375,0.4892,0.0068,0.3045,0.5762,2455835.987353,0.2953
2455837.0,1361.0484,0.4905,0.0068,0.122,0.5055,1358.4356,0.4896,0.0068,0.341,0.5966,2455837.011172,0.2919
2455838.0,1361.3692,0.4908,0.0068,0.07544,0.4965,1359.5487,0.4901,0.0068,0.292,0.5705,2455838.005719,0.2881
2455839.0,1361.381,0.4908,0.0068,0.05252,0.4936,1360.4001,0.4904,0.0068,0.1846,0.524,2455839.056168,0.2536
2455840.0,1361.3584,0.4908,0.0068,0.05684,0.494,1361.1458,0.4907,0.0068,0.2082,0.533,2455840.016461,0.28
2455841.0,1361.2672,0.4907,0.0068,0.0564,0.494,1361.8306,0.4909,0.0068,0.2051,0.532,2455840.98649,0.2922
2455842.0,1361.1694,0.4907,0.0068,0.05563,0.4938,1362.5405,0.4912,0.0068,0.2175,0.5372,2455841.997461,0.2935
2455843.0,1361.0828,0.4907,0.0068,0.05091,0.4933,1363.2687,0.4915,0.0068,0.2124,0.5354,2455843.019589,0.2886
2455844.0,1361.1278,0.4907,0.0068,0.05126,0.4934,1364.1984,0.4918,0.0068,0.2043,0.5326,2455844.132932,0.2237
2455845.0,1361.0926,0.4907,0.0068,0.04311,0.4926,1364.8551,0.492,0.0068,0.2165,0.5375,2455845.006981,0.2858
2455846.0,1361.126,0.4907,0.0068,0.05805,0.4941,1365.6945,0.4923,0.0068,0.2495,0.552,2455846.029316,0.2751
2455847.0,1361.0727,0.4907,0.0068,0.05612,0.4939,1366.3854,0.4926,0.0068,0.2008,0.5319,2455846.978123,0.2933
2455848.0,1360.9133,0.4906,0.0068,0.07005,0.4956,1367.0159,0.4928,0.0068,0.1968,0.5307,2455847.991002,0.2987
2455849.0,1360.8182,0.4906,0.0068,0.05383,0.4935,1367.7028,0.4931,0.0068,0.2023,0.5329,2455848.999011,0.2913
2455850.0,1360.8474,0.4906,0.0068,0.04679,0.4928,1368.511,0.4933,0.0068,0.22,0.5402,2455850.007814,0.2905
2455851.0,1360.7522,0.4906,0.0068,0.0484,0.4929,1369.1844,0.4936,0.0068,0.2195,0.5402,2455851.009602,0.2863
2455852.0,1360.8538,0.4906,0.0068,0.09018,0.4988,1370.0315,0.4939,0.0068,0.2936,0.5746,2455851.984729,0.2825
2455853.0,1361.1391,0.4907,0.0068,0.08825,0.4986,1371.1173,0.4943,0.0068,0.2907,0.5735,2455853.035353,0.2809
2455854.0,1361.4006,0.4909,0.0068,0.08949,0.499,1372.1347,0.4948,0.0068,0.2968,0.577,2455854.031507,0.2838
2455855.0,1361.6024,0.491,0.0068,0.04368,0.4929,1373.1829,0.4952,0.0068,0.1757,0.5254,2455855.152015,0.2212
2455856.0,1361.4773,0.4909,0.0068,0.06923,0.4958,1373.7087,0.4954,0.0068,0.1897,0.5304,2455856.019536,0.2993
2455857.0,1361.3493,0.4909,0.0068,0.05315,0.4938,1374.3154,0.4956,0.0068,0.1954,0.5327,2455857.000815,0.2827
2455858.0,1361.232,0.4909,0.0068,0.06769,0.4955,1374.9378,0.4958,0.0068,0.1712,0.5245,2455857.990169,0.2909
2455859.0,1361.1231,0.4908,0.0068,0.04511,0.4929,1375.5684,0.496,0.0068,0.2186,0.5421,2455858.979915,0.2944
2455860.0,1361.0491,0.4908,0.0068,0.04579,0.4929,1376.3044,0.4963,0.0068,0.1734,0.5257,2455860.063558,0.2507
2455861.0,1361.0102,0.4908,0.0068,0.04537,0.4929,1376.9714,0.4965,0.0068,0.2155,0.5413,2455861.006941,0.2882
2455862.0,1361.018,0.4908,0.0068,0.05984,0.4944,1377.7283,0.4968,0.0068,0.1893,0.5317,2455862.007095,0.2883
2455863.0,1360.9512,0.4908,0.0068,0.04856,0.4932,1378.3996,0.4971,0.0068,0.2149,0.5415,2455862.993358,0.2825
2455864.0,1361.0373,0.4908,0.0068,0.05926,0.4944,1379.2367,0.4974,0.0068,0.2625,0.5624,2455863.995074,0.2973
2455865.0,1361.1389,0.4908,0.0068,0.04949,0.4933,1380.0783,0.4977,0.0068,0.2419,0.5533,2455864.983337,0.306
2455866.0,1361.245,0.4909,0.0068,0.07252,0.4962,1380.9453,0.498,0.0068,0.2805,0.5715,2455866.002417,0.2959
2455867.0,1361.4445,0.4909,0.0068,0.05218,0.4937,1381.9549,0.4983,0.0068,0.2131,0.542,2455867.091001,0.256
2455868.0,1361.4579,0.4909,0.0068,0.06265,0.4949,1382.6827,0.4986,0.0068,0.207,0.5399,2455868.06036,0.2921
2455869.0,1361.2632,0.4909,0.0068,0.1046,0.5019,1383.1191,0.4988,0.0068,0.1275,0.5148,2455868.92725,0.2932
2455870.0,1360.9331,0.4909,0.0068,0.1324,0.5084,1383.5431,0.499,0.0068,0.1034,0.5096,2455869.97456,0.2924
2455871.0,1360.5888,0.4908,0.0068,0.08177,0.4975,1383.9366,0.4992,0.0068,0.1554,0.5228,2455871.011428,0.3022
2455872.0,1360.4582,0.4907,0.0068,0.05347,0.4936,1384.5033,0.4994,0.0068,0.1981,0.5373,2455871.998255,0.2924
2455873.0,1360.3848,0.4907,0.0068,0.05475,0.4937,1385.1299,0.4996,0.0068,0.2361,0.5526,2455873.000507,0.2962
2455874.0,1360.5197,0.4907,0.0068,0.0802,0.4972,1386.0049,0.4999,0.0068,0.2496,0.5588,2455874.069751,0.2706
2455875.0,1360.6926,0.4908,0.0068,0.07137,0.496,1386.8038,0.5002,0.0068,0.2551,0.5615,2455874.985982,0.2933
2455876.0,1360.8954,0.4909,0.0068,0.1013,0.5012,1387.6789,0.5005,0.0068,0.2916,0.5793,2455875.984017,0.2995
2455877.0,1361.2188,0.491,0.0068,0.1084,0.5028,1388.67,0.5009,0.0068,0.295,0.5813,2455876.988047,0.2934
2455878.0,1361.5874,0.4911,0.0068,0.1043,0.5021,1389.7117,0.5013,0.0068,0.2919,0.5801,2455878.016091,0.302
2455879.0,1361.847,0.4912,0.0068,0.0602,0.4949,1390.6241,0.5016,0.0068,0.2158,0.546,2455879.034151,0.2905
2455880.0,1361.8046,0.4912,0.0068,0.06726,0.4958,1391.193,0.5018,0.0068,0.144,0.5221,2455880.014409,0.2928
2455881.0,1361.7555,0.4912,0.0068,0.04826,0.4936,1391.8004,0.502,0.0068,0.157,0.526,2455881.086965,0.2595
2455882.0,1361.8071,0.4912,0.0068,0.04968,0.4937,1392.4092,0.5022,0.0068,0.2086,0.5439,2455882.010803,0.2887
2455883.0,1361.8559,0.4912,0.0068,0.04785,0.4935,1393.0464,0.5025,0.0068,0.1824,0.5345,2455883.003093,0.2923
2455884.0,1361.8371,0.4914,0.0068,0.05009,0.4939,1393.6143,0.5028,0.0068,0.1624,0.5284,2455884.012402,0.2893
2455885.0,1361.7688,0.4913,0.0068,0.05224,0.4941,1394.1111,0.503,0.0068,0.1427,0.5229,2455885.002489,0.2849
2455886.0,1361.7059,0.4913,0.0068,0.06297,0.4953,1394.6103,0.5032,0.0068,0.1531,0.5259,2455886.002539,0.2867
2455887.0,1361.6027,0.4913,0.0068,0.0626,0.4952,1395.0516,0.5033,0.0068,0.1305,0.52,2455886.987123,0.2856
2455888.0,1361.4809,0.4912,0.0068,0.06087,0.495,1395.492,0.5035,0.0068,0.1246,0.5187,2455888.018159,0.2694
2455889.0,1361.3618,0.4912,0.0068,0.05198,0.4939,1395.8994,0.5036,0.0068,0.1376,0.5221,2455888.996118,0.2944
2455890.0,1361.2793,0.4911,0.0068,0.0435,0.4931,1396.3638,0.5038,0.0068,0.1405,0.523,2455890.021582,0.291
2455891.0,1361.1998,0.4911,0.0068,0.05168,0.4938,1396.805,0.504,0.0068,0.1373,0.5223,2455891.009655,0.2879
2455892.0,1361.157,0.4911,0.0068,0.04898,0.4935,1397.2837,0.5041,0.0068,0.179,0.535,2455892.008916,0.2858
2455893.0,1361.2929,0.4912,0.0068,0.06048,0.4949,1397.9245,0.5044,0.0068,0.1939,0.5404,2455892.979748,0.2816
2455894.0,1361.4249,0.4912,0.0068,0.05753,0.4946,1398.5554,0.5046,0.0068,0.1761,0.5345,2455893.952449,0.2869
2455895.0,1361.4701,0.4912,0.0068,0.04948,0.4937,1399.1679,0.5048,0.0068,0.1159,0.518,2455895.082854,0.2298
2455896.0,1361.4979,0.4912,0.0068,0.04726,0.4935,1399.6728,0.505,0.0068,0.1322,0.522,2455896.053075,0.2674
2455897.0,1361.4511,0.4912,0.0068,0.05149,0.4939,1400.091,0.5052,0.0068,0.1269,0.5209,2455897.022208,0.2721
2455898.0,1361.364,0.4912,0.0068,0.05645,0.4944,1400.4888,0.5053,0.0068,0.1275,0.5211,2455898.059587,0.3033
2455899.0,1361.2106,0.4913,0.0068,0.06289,0.4953,1400.7661,0.5055,0.0068,0.09627,0.5146,2455899.009704,0.2796
2455900.0,1361.2309,0.4913,0.0068,0.06403,0.4954,1401.2373,0.5057,0.0068,0.1625,0.5312,2455900.020519,0.2759
2455901.0,1361.3188,0.4913,0.0068,0.0587,0.4948,1401.7555,0.5059,0.0068,0.1703,0.5338,2455901.011011,0.2983
2455902.0,1361.4527,0.4913,0.0068,0.07924,0.4977,1402.3372,0.5061,0.0068,0.1722,0.5346,2455902.074546,0.2522
2455903.0,1361.6299,0.4914,0.0068,0.06997,0.4964,1402.9006,0.5063,0.0068,0.1766,0.5362,2455903.022318,0.2969
2455904.0,1361.7979,0.4915,0.0068,0.06043,0.4952,1403.454,0.5065,0.0068,0.1561,0.53,2455904.00424,0.2891
2455905.0,1361.8111,0.4915,0.0068,0.05956,0.4951,1403.8305,0.5066,0.0068,0.08003,0.5129,2455904.98103,0.2889
2455906.0,1361.7044,0.4914,0.0068,0.0544,0.4944,1404.0776,0.5067,0.0068,0.08922,0.5145,2455905.986353,0.2915
2455907.0,1361.6674,0.4914,0.0068,0.05063,0.494,1404.3814,0.5068,0.0068,0.1217,0.5213,2455906.997014,0.2919
2455908.0,1361.6698,0.4914,0.0068,0.04971,0.4939,1404.7122,0.507,0.0068,0.1179,0.5205,2455908.019467,0.3057
2455909.0,1361.6711,0.4914,0.0068,0.04974,0.4939,1405.0342,0.5071,0.0068,0.08678,0.5144,2455909.07412,0.2508
2455910.0,1361.6505,0.4914,0.0068,0.04842,0.4938,1405.287,0.5072,0.0068,0.08116,0.5136,2455910.029046,0.2763
2455911.0,1361.5888,0.4914,0.0068,0.05042,0.494,1405.5135,0.5072,0.0068,0.06582,0.5115,2455911.101112,0.2498
2455912.0,1361.5762,0.4914,0.0068,0.05791,0.4948,1405.723,0.5073,0.0068,0.1174,0.5207,2455911.973477,0.2977
2455913.0,1361.6374,0.4914,0.0068,0.04686,0.4936,1406.0366,0.5074,0.0068,0.09274,0.5158,2455913.013096,0.305
2455914.0,1361.6336,0.4915,0.0068,0.05791,0.4949,1406.2614,0.5077,0.0068,0.06273,0.5115,2455914.024404,0.3101
2455915.0,1361.5721,0.4915,0.0068,0.05091,0.4942,1406.4093,0.5077,0.0068,0.07019,0.5125,2455915.017983,0.2933
2455916.0,1361.5105,0.4915,0.0068,0.07901,0.4978,1406.5543,0.5078,0.0068,0.05215,0.5104,2455916.061339,0.2636
2455917.0,1361.3173,0.4914,0.0068,0.07294,0.4968,1406.5294,0.5078,0.0068,0.04979,0.5102,2455916.988871,0.2871
2455918.0,1361.1507,0.4914,0.0068,0.05168,0.4941,1406.5357,0.5078,0.0068,0.06481,0.5119,2455917.992683,0.2913
2455919.0,1361.1106,0.4914,0.0068,0.04828,0.4937,1406.6612,0.5078,0.0068,0.07154,0.5128,2455918.989758,0.3093
2455920.0,1361.1214,0.4914,0.0068,0.0532,0.4942,1406.8356,0.5079,0.0068,0.07528,0.5134,2455920.028254,0.3041
2455921.0,1361.107,0.4914,0.0068,0.06816,0.4961,1406.9639,0.5079,0.0068,0.05213,0.5106,2455921.001201,0.2914
2455922.0,1361.0124,0.4913,0.0068,0.05749,0.4947,1407.0061,0.5079,0.0068,0.05239,0.5106,2455922.023438,0.3032
2455923.0,1361.0551,0.4913,0.0068,0.06134,0.4952,1407.1811,0.508,0.0068,0.08465,0.515,2455923.062055,0.2626
2455924.0,1361.211,0.4914,0.0068,0.06342,0.4955,1407.4516,0.5081,0.0068,0.08812,0.5157,2455924.01398,0.283
2455925.0,1361.3632,0.4915,0.0068,0.06328,0.4955,1407.7058,0.5082,0.0068,0.07906,0.5143,2455924.949508,0.2912
2455926.0,1361.4249,0.4915,0.0068,0.05093,0.4941,1407.8673,0.5082,0.0068,0.05874,0.5116,2455926.026399,0.3014
2455927.0,1361.421,0.4915,0.0068,0.05058,0.4941,1407.9397,0.5083,0.0068,0.04666,0.5104,2455927.017714,0.2937
2455928.0,1361.3145,0.4914,0.0068,0.05325,0.4943,1407.8916,0.5082,0.0068,0.05215,0.5109,2455927.999969,0.2876
2455929.0,1361.2433,0.4914,0.0068,0.05286,0.4942,1407.8654,0.5082,0.0068,0.05609,0.5113,2455928.978104,0.2832
2455930.0,1361.2706,0.4916,0.0068,0.04701,0.4938,1407.9288,0.5084,0.0068,0.05075,0.5109,2455930.044972,0.2718
2455931.0,1361.3213,0.4916,0.0068,0.06228,0.4955,1407.9969,0.5084,0.0068,0.06538,0.5126,2455931.006176,0.2922
2455932.0,1361.4049,0.4916,0.0068,0.05333,0.4945,1408.0834,0.5085,0.0068,0.05538,0.5115,2455932.022407,0.2904
2455933.0,1361.3804,0.4916,0.0068,0.04635,0.4938,1408.0407,0.5084,0.0068,0.05124,0.511,2455933.018804,0.295
2455934.0,1361.2357,0.4915,0.0068,0.06989,0.4965,1407.8569,0.5084,0.0068,0.08171,0.5149,2455933.999244,0.2871
2455935.0,1361.1302,0.4915,0.0068,0.05487,0.4946,1407.6967,0.5083,0.0068,0.06853,0.5129,2455934.974709,0.2851
2455936.0,1361.0646,0.4915,0.0068,0.06368,0.4956,1407.5569,0.5083,0.0068,0.05578,0.5113,2455935.989128,0.2986
2455937.0,1361.2428,0.4915,0.0068,0.06565,0.4959,1407.6456,0.5083,0.0068,0.0531,0.5111,2455937.053696,0.2596
2455938.0,1361.3603,0.4916,0.0068,0.05193,0.4943,1407.6589,0.5083,0.0068,0.04625,0.5104,2455938.046877,0.2799
2455939.0,1361.4618,0.4916,0.0068,0.05296,0.4945,1407.643,0.5083,0.0068,0.0608,0.5119,2455939.00146,0.2846
2455940.0,1361.4214,0.4916,0.0068,0.05308,0.4945,1407.4599,0.5082,0.0068,0.07646,0.514,2455939.985701,0.2856
2455941.0,1361.3939,0.4916,0.0068,0.05303,0.4945,1407.2724,0.5082,0.0068,0.08391,0.515,2455940.978126,0.284
2455942.0,1361.3995,0.4916,0.0068,0.05859,0.4951,1407.0998,0.5081,0.0068,0.05219,0.5108,2455941.988815,0.29
2455943.0,1361.4978,0.4916,0.0068,0.04768,0.4939,1407.0153,0.5081,0.0068,0.07565,0.5137,2455942.960835,0.296
2455944.0,1361.3977,0.4916,0.0068,0.05393,0.4945,1406.7028,0.508,0.0068,0.09397,0.5166,2455943.979739,0.2475
2455945.0,1361.1827,0.4917,0.0068,0.09673,0.5011,1406.2382,0.5079,0.0068,0.1566,0.5315,2455945.084646,0.2805
2455946.0,1360.9778,0.4916,0.0068,0.0632,0.4956,1405.8639,0.5078,0.0068,0.09489,0.5166,2455945.792425,0.1609
2455947.0,1360.7606,0.4915,0.0068,0.04719,0.4938,1405.2877,0.5076,0.0068,0.06043,0.5112,2455947.24571,0.1352
2455948.0,1360.8599,0.4915,0.0068,0.08539,0.4989,1405.2025,0.5076,0.0068,0.05851,0.5109,2455947.984595,0.2889
2455949.0,1361.0829,0.4916,0.0068,0.09438,0.5006,1405.167,0.5075,0.0068,0.04604,0.5096,2455948.997547,0.2944
2455950.0,1361.3031,0.4917,0.0068,0.07284,0.4971,1405.1218,0.5075,0.0068,0.05566,0.5106,2455949.998885,0.2897
2455951.0,1361.4803,0.4918,0.0068,0.05521,0.4949,1404.9989,0.5075,0.0068,0.07156,0.5125,2455951.082797,0.2495
2455952.0,1361.6231,0.4918,0.0068,0.05138,0.4945,1404.8731,0.5074,0.0068,0.08984,0.5153,2455952.018101,0.2723
2455953.0,1361.6193,0.4918,0.0068,0.04283,0.4937,1404.5449,0.5073,0.0068,0.09323,0.5158,2455953.091823,0.2497
2455954.0,1361.5354,0.4918,0.0068,0.04825,0.4941,1404.1777,0.5072,0.0068,0.1234,0.522,2455953.989888,0.2906
2455955.0,1361.4672,0.4918,0.0068,0.05047,0.4943,1403.7804,0.507,0.0068,0.1119,0.5193,2455955.002883,0.2907
2455956.0,1361.4793,0.4918,0.0068,0.06159,0.4956,1403.4523,0.5069,0.0068,0.1019,0.5171,2455956.021923,0.2924
2455957.0,1361.4288,0.4917,0.0068,0.05316,0.4946,1403.0599,0.5068,0.0068,0.1178,0.5203,2455957.005157,0.2935
2455958.0,1361.3905,0.4917,0.0068,0.05475,0.4948,1402.6401,0.5066,0.0068,0.1262,0.5221,2455958.065679,0.2574
2455959.0,1361.3127,0.4917,0.0068,0.05172,0.4944,1402.2187,0.5065,0.0068,0.1397,0.5254,2455958.98419,0.2845
2455960.0,1361.275,0.4918,0.0068,0.05353,0.4947,1401.8019,0.5065,0.0068,0.1154,0.5194,2455959.967981,0.2861
2455961.0,1361.3776,0.4919,0.0068,0.05151,0.4946,1401.4985,0.5064,0.0068,0.1184,0.52,2455960.995374,0.2924
2455962.0,1361.4419,0.4919,0.0068,0.04654,0.4941,1401.1458,0.5062,0.0068,0.1169,0.5196,2455962.00994,0.2918
2455963.0,1361.4811,0.4919,0.0068,0.04654,0.4941,1400.7537,0.5061,0.0068,0.1343,0.5236,2455963.020045,0.295
2455964.0,1361.4501,0.4919,0.0068,0.05651,0.4951,1400.2848,0.5059,0.0068,0.1502,0.5278,2455964.006244,0.2972
2455965.0,1361.3909,0.4919,0.0068,0.05189,0.4946,1399.7487,0.5057,0.0068,0.1516,0.528,2455965.042059,0.2615
2455966.0,1361.3099,0.4918,0.0068,0.0503,0.4944,1399.2069,0.5055,0.0068,0.1764,0.5354,2455966.008221,0.2966
2455967.0,1361.2395,0.4918,0.0068,0.05057,0.4944,1398.5675,0.5053,0.0068,0.1416,0.5248,2455967.16341,0.2321
2455968.0,1361.0287,0.4917,0.0068,0.1075,0.5034,1397.9269,0.5051,0.0068,0.2554,0.566,2455968.000986,0.2965
2455969.0,1360.8954,0.4917,0.0068,0.04501,0.4937,1397.2658,0.5048,0.0068,0.1465,0.5257,2455969.010465,0.2871
2455970.0,1360.9954,0.4917,0.0068,0.0595,0.4953,1396.844,0.5047,0.0068,0.1308,0.5214,2455969.994262,0.3093
2455971.0,1361.1525,0.4918,0.0068,0.07902,0.4981,1396.4667,0.5045,0.0068,0.1121,0.5168,2455970.981164,0.2924
2455972.0,1361.3183,0.4918,0.0068,0.05016,0.4944,1396.0297,0.5044,0.0068,0.1405,0.5236,2455972.069577,0.2714
2455973.0,1361.3613,0.4919,0.0068,0.05395,0.4948,1395.545,0.5042,0.0068,0.1671,0.5312,2455972.999841,0.2919
2455974.0,1361.3372,0.492,0.0068,0.05214,0.4947,1394.9295,0.5041,0.0068,0.1988,0.5419,2455974.02266,0.3105
2455975.0,1361.3396,0.492,0.0068,0.05085,0.4946,1394.3536,0.5039,0.0068,0.1607,0.5289,2455975.010321,0.2839
2455976.0,1361.3616,0.492,0.0068,0.04438,0.494,1393.7785,0.5037,0.0068,0.1732,0.5327,2455976.017655,0.3036
2455977.0,1361.295,0.492,0.0068,0.09862,0.5018,1393.1262,0.5035,0.0068,0.2573,0.5654,2455976.992277,0.2786
2455978.0,1361.0436,0.4919,0.0068,0.05714,0.4952,1392.2677,0.5032,0.0068,0.2143,0.5469,2455977.985662,0.3018
2455979.0,1361.0967,0.4919,0.0068,0.06472,0.4961,1391.6628,0.5029,0.0068,0.1447,0.5233,2455979.064845,0.2743
2455980.0,1361.2198,0.4919,0.0068,0.07397,0.4975,1391.2021,0.5028,0.0068,0.1344,0.5204,2455980.016937,0.2881
2455981.0,1361.3342,0.492,0.0068,0.05611,0.4952,1390.7358,0.5026,0.0068,0.1755,0.5324,2455980.956069,0.3216
2455982.0,1361.4379,0.492,0.0068,0.04923,0.4945,1390.1643,0.5024,0.0068,0.1733,0.5315,2455982.03811,0.2872
2455983.0,1361.5545,0.4921,0.0068,0.05848,0.4955,1389.6594,0.5022,0.0068,0.1706,0.5304,2455983.026101,0.3045
2455984.0,1361.6209,0.4921,0.0068,0.05522,0.4952,1389.1044,0.502,0.0068,0.193,0.5378,2455984.003968,0.3007
2455985.0,1361.6003,0.4921,0.0068,0.05365,0.495,1388.4357,0.5018,0.0068,0.2016,0.5408,2455985.012195,0.2985
2455986.0,1361.5179,0.4921,0.0068,0.05312,0.4949,1387.6773,0.5015,0.0068,0.2026,0.5409,2455986.051949,0.2699
